Date;Period;T;U;WW
18.07.2019;Утро;17;0.8;2.0
18.07.2019;День;17;0.9;3.0
18.07.2019;Вечер;17;0.9;3.0
19.07.2019;Ночь;17;0.9;3.0
19.07.2019;Утро;17;0.9;3.0
19.07.2019;День;17;0.9;3.0
19.07.2019;Вечер;17;0.8;4.0
20.07.2019;Ночь;17;0.9;2.0
20.07.2019;Утро;17;0.8;4.0
20.07.2019;День;17;0.6;4.0
20.07.2019;Вечер;20;0.7;4.0
21.07.2019;Ночь;20;0.9;4.0
21.07.2019;Утро;20;0.6;4.0
21.07.2019;День;20;0.5;4.0
21.07.2019;Вечер;20;0.4;4.0
22.07.2019;Ночь;20;0.9;4.0
22.07.2019;Утро;22;0.4;4.0
22.07.2019;День;25;0.3;4.0
22.07.2019;Вечер;25;0.3;4.0
23.07.2019;Ночь;15;0.9;4.0
23.07.2019;Утро;15;0.5;4.0
23.07.2019;День;25;0.4;3.0
23.07.2019;Вечер;25;0.4;4.0
24.07.2019;Ночь;25;0.7;3.0
24.07.2019;Утро;25;0.6;4.0
24.07.2019;День;25;0.6;4.0
24.07.2019;Вечер;25;0.6;4.0
25.07.2019;Ночь;15;0.8;4.0
25.07.2019;Утро;22;0.6;4.0
25.07.2019;День;22;0.6;4.0
25.07.2019;Вечер;22;0.7;4.0
26.07.2019;Ночь;22;0.8;4.0
26.07.2019;Утро;22;0.6;4.0
26.07.2019;День;22;0.5;4.0
26.07.2019;Вечер;22;0.5;4.0
27.07.2019;Ночь;22;0.7;4.0
27.07.2019;Утро;22;0.4;4.0
27.07.2019;День;22;0.5;4.0
27.07.2019;Вечер;22;0.7;4.0
28.07.2019;Ночь;22;0.6;4.0
28.07.2019;Утро;22;0.5;4.0
28.07.2019;День;20;0.5;4.0
28.07.2019;Вечер;20;0.5;4.0
29.07.2019;Ночь;20;0.7;4.0
29.07.2019;Утро;20;0.5;4.0
29.07.2019;День;20;0.5;4.0
29.07.2019;Вечер;20;0.6;4.0
30.07.2019;Ночь;20;0.7;4.0
30.07.2019;Утро;20;0.6;4.0
30.07.2019;День;12;0.6;3.0
30.07.2019;Вечер;12;0.8;3.0
31.07.2019;Ночь;12;0.9;2.0
31.07.2019;Утро;12;0.8;3.0
31.07.2019;День;12;0.7;4.0
31.07.2019;Вечер;12;0.7;4.0
01.08.2019;Ночь;12;0.8;4.0
01.08.2019;Утро;12;0.7;4.0
01.08.2019;День;12;0.6;4.0
01.08.2019;Вечер;12;0.7;4.0
02.08.2019;Ночь;12;0.7;4.0
02.08.2019;Утро;12;0.6;4.0
02.08.2019;День;12;0.6;3.0
02.08.2019;Вечер;12;0.8;3.0
03.08.2019;Ночь;12;0.8;4.0
03.08.2019;Утро;12;0.6;4.0
03.08.2019;День;12;0.6;4.0
03.08.2019;Вечер;12;0.6;4.0
04.08.2019;Ночь;10;0.8;4.0
04.08.2019;Утро;10;0.5;4.0
04.08.2019;День;10;0.5;4.0
04.08.2019;Вечер;10;0.5;4.0
05.08.2019;Ночь;10;0.6;4.0
05.08.2019;Утро;10;0.5;4.0
05.08.2019;День;10;0.5;4.0
05.08.2019;Вечер;14;0.6;4.0
06.08.2019;Ночь;9;0.9;4.0
06.08.2019;Утро;9;0.6;4.0
06.08.2019;День;9;0.5;4.0
06.08.2019;Вечер;9;0.6;4.0
07.08.2019;Ночь;9;0.8;4.0
07.08.2019;Утро;17;0.5;4.0
07.08.2019;День;16;0.7;3.0
07.08.2019;Вечер;16;0.7;4.0
08.08.2019;Ночь;16;0.8;4.0
08.08.2019;Утро;18,5;0.6;4.0
08.08.2019;День;22;0.7;3.0
08.08.2019;Вечер;22;0.9;3.0
09.08.2019;Ночь;15;0.9;4.0
09.08.2019;Утро;15;0.8;4.0
09.08.2019;День;15;0.6;4.0
09.08.2019;Вечер;15;0.6;4.0
10.08.2019;Ночь;15;0.9;4.0
10.08.2019;Утро;15;0.6;4.0
10.08.2019;День;15;0.5;4.0
10.08.2019;Вечер;15;0.7;4.0
11.08.2019;Ночь;13;0.7;4.0
11.08.2019;Утро;15;0.5;4.0
11.08.2019;День;15;0.5;3.0
11.08.2019;Вечер;15;0.7;3.0
12.08.2019;Ночь;15;0.8;4.0
12.08.2019;Утро;15;0.7;4.0
12.08.2019;День;15;0.6;3.0
12.08.2019;Вечер;15;0.6;4.0
13.08.2019;Ночь;15;0.9;4.0
13.08.2019;Утро;15;0.8;4.0
13.08.2019;День;15;0.6;4.0
13.08.2019;Вечер;15;0.7;4.0
14.08.2019;Ночь;15;0.8;4.0
14.08.2019;Утро;15;0.6;4.0
14.08.2019;День;15;0.7;4.0
14.08.2019;Вечер;15;0.8;4.0
15.08.2019;Ночь;15;0.8;4.0
15.08.2019;Утро;19;0.6;4.0
15.08.2019;День;19;0.6;3.0
15.08.2019;Вечер;19;0.7;4.0
16.08.2019;Ночь;19;0.8;4.0
16.08.2019;Утро;19;0.6;4.0
16.08.2019;День;19;0.5;4.0
16.08.2019;Вечер;19;0.5;4.0
17.08.2019;Ночь;19;0.9;4.0
17.08.2019;Утро;19;0.5;4.0
17.08.2019;День;19;0.3;4.0
17.08.2019;Вечер;19;0.4;4.0
18.08.2019;Ночь;19;0.8;4.0
18.08.2019;Утро;19;0.4;4.0
18.08.2019;День;19;0.4;4.0
18.08.2019;Вечер;19;0.5;4.0
19.08.2019;Ночь;19;0.8;4.0
19.08.2019;Утро;19;0.6;4.0
19.08.2019;День;19;0.5;4.0
19.08.2019;Вечер;19;0.7;4.0
20.08.2019;Ночь;19;0.8;4.0
20.08.2019;Утро;19;0.7;4.0
20.08.2019;День;19;0.5;4.0
20.08.2019;Вечер;19;0.8;4.0
21.08.2019;Ночь;19;0.8;4.0
21.08.2019;Утро;19;0.6;4.0
21.08.2019;День;19;0.6;3.0
21.08.2019;Вечер;19;0.8;3.0
22.08.2019;Ночь;19;0.9;3.0
22.08.2019;Утро;19;0.7;4.0
22.08.2019;День;19;0.6;4.0
22.08.2019;Вечер;19;0.7;4.0
23.08.2019;Ночь;15;0.8;4.0
23.08.2019;Утро;16;0.7;4.0
23.08.2019;День;16;0.5;4.0
23.08.2019;Вечер;16;0.7;4.0
24.08.2019;Ночь;16;0.9;3.0
24.08.2019;Утро;16;0.7;4.0
24.08.2019;День;18;0.6;4.0
24.08.2019;Вечер;18;0.7;4.0
25.08.2019;Ночь;18;0.9;4.0
25.08.2019;Утро;18;0.7;4.0
25.08.2019;День;18;0.5;4.0
25.08.2019;Вечер;16;0.7;4.0
26.08.2019;Ночь;16;0.7;4.0
26.08.2019;Утро;16;0.6;4.0
26.08.2019;День;16;0.7;4.0
26.08.2019;Вечер;16;0.8;4.0
27.08.2019;Ночь;14;0.8;4.0
27.08.2019;Утро;14;0.6;4.0
27.08.2019;День;14;0.6;4.0
27.08.2019;Вечер;17;0.7;4.0
28.08.2019;Ночь;14;0.9;4.0
28.08.2019;Утро;14;0.5;4.0
28.08.2019;День;14;0.4;4.0
28.08.2019;Вечер;14;0.5;4.0
29.08.2019;Ночь;14;0.8;4.0
29.08.2019;Утро;14;0.5;4.0
29.08.2019;День;14;0.4;4.0
29.08.2019;Вечер;14;0.5;4.0
30.08.2019;Ночь;14;0.7;4.0
30.08.2019;Утро;23;0.5;4.0
30.08.2019;День;23;0.5;4.0
30.08.2019;Вечер;23;0.6;4.0
31.08.2019;Ночь;23;0.9;3.0
31.08.2019;Утро;23;0.7;4.0
31.08.2019;День;23;0.5;4.0
31.08.2019;Вечер;23;0.7;4.0
01.09.2019;Ночь;23;0.8;4.0
01.09.2019;Утро;23;0.6;4.0
01.09.2019;День;23;0.5;4.0
01.09.2019;Вечер;23;0.7;4.0
02.09.2019;Ночь;23;0.8;4.0
02.09.2019;Утро;23;0.6;4.0
02.09.2019;День;23;0.5;4.0
02.09.2019;Вечер;23;0.6;4.0
03.09.2019;Ночь;23;0.8;4.0
03.09.2019;Утро;23;0.7;3.0
03.09.2019;День;23;0.7;3.0
03.09.2019;Вечер;23;0.8;3.0
04.09.2019;Ночь;14;0.8;4.0
04.09.2019;Утро;14;0.8;4.0
04.09.2019;День;14;0.5;4.0
04.09.2019;Вечер;14;0.6;4.0
05.09.2019;Ночь;16;0.8;4.0
05.09.2019;Утро;16;0.6;4.0
05.09.2019;День;16;0.4;4.0
05.09.2019;Вечер;16;0.5;4.0
06.09.2019;Ночь;16;0.7;4.0
06.09.2019;Утро;16;0.8;3.0
06.09.2019;День;17;0.7;4.0
06.09.2019;Вечер;17;0.8;4.0
07.09.2019;Ночь;12;0.8;4.0
07.09.2019;Утро;18;0.6;4.0
07.09.2019;День;18;0.4;4.0
07.09.2019;Вечер;18;0.5;4.0
08.09.2019;Ночь;18;0.9;4.0
08.09.2019;Утро;14;0.7;4.0
08.09.2019;День;14;0.4;4.0
08.09.2019;Вечер;14;0.6;4.0
09.09.2019;Ночь;14;0.7;4.0
09.09.2019;Утро;14;0.8;3.0
09.09.2019;День;14;0.6;4.0
09.09.2019;Вечер;14;0.7;4.0
10.09.2019;Ночь;14;0.9;4.0
10.09.2019;Утро;14;0.6;4.0
10.09.2019;День;14;0.4;4.0
10.09.2019;Вечер;14;0.6;4.0
11.09.2019;Ночь;14;0.7;4.0
11.09.2019;Утро;14;0.7;4.0
11.09.2019;День;14;0.4;4.0
11.09.2019;Вечер;14;0.5;4.0
12.09.2019;Ночь;15;0.7;4.0
12.09.2019;Утро;15;0.6;4.0
12.09.2019;День;15;0.5;3.0
12.09.2019;Вечер;15;0.7;4.0
13.09.2019;Ночь;15;0.8;4.0
13.09.2019;Утро;15;0.8;3.0
13.09.2019;День;15;0.8;4.0
13.09.2019;Вечер;15;0.9;4.0
14.09.2019;Ночь;15;0.8;4.0
14.09.2019;Утро;14;0.6;4.0
14.09.2019;День;14;0.5;4.0
14.09.2019;Вечер;14;0.5;4.0
15.09.2019;Ночь;14;0.8;4.0
15.09.2019;Утро;14;0.8;3.0
15.09.2019;День;14;0.9;3.0
15.09.2019;Вечер;14;0.8;3.0
16.09.2019;Ночь;14;0.8;3.0
16.09.2019;Утро;14;0.7;3.0
16.09.2019;День;14;0.7;3.0
16.09.2019;Вечер;14;0.8;3.0
17.09.2019;Ночь;14;0.8;4.0
17.09.2019;Утро;9;0.8;3.0
17.09.2019;День;9;0.7;3.0
17.09.2019;Вечер;9;0.9;4.0
18.09.2019;Ночь;9;0.9;4.0
18.09.2019;Утро;8;0.8;3.0
18.09.2019;День;8;0.6;4.0
18.09.2019;Вечер;8;0.7;4.0
19.09.2019;Ночь;8;0.8;4.0
19.09.2019;Утро;8;0.6;4.0
19.09.2019;День;10;0.5;4.0
19.09.2019;Вечер;10;0.6;4.0
20.09.2019;Ночь;10;0.8;4.0
20.09.2019;Утро;10;0.7;4.0
20.09.2019;День;10;0.5;3.0
20.09.2019;Вечер;10;0.7;4.0
21.09.2019;Ночь;10;0.8;4.0
21.09.2019;Утро;10;0.8;3.0
21.09.2019;День;10;0.8;3.0
21.09.2019;Вечер;10;0.8;4.0
22.09.2019;Ночь;10;0.8;4.0
22.09.2019;Утро;5;0.7;4.0
22.09.2019;День;5;0.6;3.0
22.09.2019;Вечер;5;0.7;4.0
23.09.2019;Ночь;5;0.9;4.0
23.09.2019;Утро;5;0.7;4.0
23.09.2019;День;8;0.5;4.0
23.09.2019;Вечер;8;0.6;4.0
24.09.2019;Ночь;8;0.7;4.0
24.09.2019;Утро;8;0.6;4.0
24.09.2019;День;7;0.5;4.0
24.09.2019;Вечер;7;0.7;4.0
25.09.2019;Ночь;7;0.8;4.0
25.09.2019;Утро;7;0.7;4.0
25.09.2019;День;7;0.7;4.0
25.09.2019;Вечер;7;0.8;4.0
26.09.2019;Ночь;7;0.9;4.0
26.09.2019;Утро;7;0.7;4.0
26.09.2019;День;7;0.7;4.0
26.09.2019;Вечер;7;0.7;3.0
27.09.2019;Ночь;7;0.8;4.0
27.09.2019;Утро;7;0.8;4.0
27.09.2019;День;7;0.8;4.0
27.09.2019;Вечер;7;0.8;4.0
28.09.2019;Ночь;7;0.8;4.0
28.09.2019;Утро;7;0.8;4.0
28.09.2019;День;7;0.7;4.0
28.09.2019;Вечер;7;0.8;4.0
29.09.2019;Ночь;7;0.8;4.0
29.09.2019;Утро;8;0.7;4.0
29.09.2019;День;8;0.8;2.0
29.09.2019;Вечер;8;0.9;4.0
30.09.2019;Ночь;8;0.9;3.0
30.09.2019;Утро;8;0.8;4.0
30.09.2019;День;8;0.8;3.0
30.09.2019;Вечер;8;0.8;4.0
01.10.2019;Ночь;8;0.9;3.0
01.10.2019;Утро;8;0.8;3.0
01.10.2019;День;8;0.7;4.0
01.10.2019;Вечер;8;0.7;4.0
02.10.2019;Ночь;8;0.8;4.0
02.10.2019;Утро;8;0.8;4.0
02.10.2019;День;8;0.8;3.0
02.10.2019;Вечер;8;0.8;4.0
03.10.2019;Ночь;8;0.9;4.0
03.10.2019;Утро;6;0.8;3.0
03.10.2019;День;6;0.9;3.0
03.10.2019;Вечер;6;0.9;3.0
04.10.2019;Ночь;6;0.9;3.0
04.10.2019;Утро;6;0.8;3.0
04.10.2019;День;6;0.7;4.0
04.10.2019;Вечер;6;0.8;4.0
05.10.2019;Ночь;6;0.8;4.0
05.10.2019;Утро;6;0.8;4.0
05.10.2019;День;6;0.8;4.0
05.10.2019;Вечер;6;0.9;4.0
06.10.2019;Ночь;6;0.9;4.0
06.10.2019;Утро;2;0.8;4.0
06.10.2019;День;2;0.7;4.0
06.10.2019;Вечер;2;0.7;4.0
07.10.2019;Ночь;2;0.9;4.0
07.10.2019;Утро;2;0.8;4.0
07.10.2019;День;2;0.8;3.0
07.10.2019;Вечер;2;0.8;4.0
08.10.2019;Ночь;2;0.7;4.0
08.10.2019;Утро;5;0.6;4.0
08.10.2019;День;5;0.6;4.0
08.10.2019;Вечер;5;0.7;4.0
09.10.2019;Ночь;5;0.8;4.0
09.10.2019;Утро;5;0.8;3.0
09.10.2019;День;5;0.8;4.0
09.10.2019;Вечер;5;0.8;4.0
10.10.2019;Ночь;5;0.8;3.0
10.10.2019;Утро;5;0.8;4.0
10.10.2019;День;5;0.8;4.0
10.10.2019;Вечер;5;0.8;4.0
11.10.2019;Ночь;5;0.9;1.0
11.10.2019;Утро;5;0.8;1.0
11.10.2019;День;5;0.8;3.0
11.10.2019;Вечер;5;0.8;3.0
12.10.2019;Ночь;5;0.8;4.0
12.10.2019;Утро;5;0.9;3.0
12.10.2019;День;5;0.8;3.0
12.10.2019;Вечер;5;0.8;4.0
13.10.2019;Ночь;5;0.8;4.0
13.10.2019;Утро;5;0.9;3.0
13.10.2019;День;5;0.8;3.0
13.10.2019;Вечер;5;0.8;4.0
14.10.2019;Ночь;5;0.8;4.0
14.10.2019;Утро;6;0.8;3.0
14.10.2019;День;6;0.9;3.0
14.10.2019;Вечер;6;0.8;4.0
15.10.2019;Ночь;6;0.8;4.0
15.10.2019;Утро;6;0.7;4.0
15.10.2019;День;6;0.7;4.0
15.10.2019;Вечер;6;0.6;4.0
16.10.2019;Ночь;6;0.7;3.0
16.10.2019;Утро;6;0.8;4.0
16.10.2019;День;6;0.8;4.0
16.10.2019;Вечер;6;0.8;4.0
17.10.2019;Ночь;6;0.8;4.0
17.10.2019;Утро;6;0.8;4.0
17.10.2019;День;6;0.9;3.0
17.10.2019;Вечер;6;0.9;4.0
18.10.2019;Ночь;6;0.9;1.0
18.10.2019;Утро;5;0.9;2.0
18.10.2019;День;5;0.9;2.0
18.10.2019;Вечер;7;0.9;4.0
19.10.2019;Ночь;7;0.9;4.0
19.10.2019;Утро;11;0.9;4.0
19.10.2019;День;11;0.8;3.0
19.10.2019;Вечер;11;0.8;4.0
20.10.2019;Ночь;9;0.8;1.0
20.10.2019;Утро;9;0.8;4.0
20.10.2019;День;9;0.8;4.0
20.10.2019;Вечер;9;0.8;4.0
21.10.2019;Ночь;10,5;0.9;4.0
21.10.2019;Утро;10;0.8;2.0
21.10.2019;День;10;0.8;4.0
21.10.2019;Вечер;10;0.8;4.0
22.10.2019;Ночь;10;0.8;4.0
22.10.2019;Утро;10;0.8;2.0
22.10.2019;День;9;0.8;4.0
22.10.2019;Вечер;9;0.8;4.0
23.10.2019;Ночь;9;0.8;4.0
23.10.2019;Утро;9;0.8;4.0
23.10.2019;День;10;0.8;4.0
23.10.2019;Вечер;10;0.9;4.0
24.10.2019;Ночь;10;0.8;4.0
24.10.2019;Утро;10;0.8;2.0
24.10.2019;День;10;0.6;4.0
24.10.2019;Вечер;10;0.7;4.0
25.10.2019;Ночь;10;0.7;4.0
25.10.2019;Утро;10;0.7;4.0
25.10.2019;День;10;0.6;4.0
25.10.2019;Вечер;10;0.8;3.0
26.10.2019;Ночь;10;0.7;3.0
26.10.2019;Утро;10;0.7;3.0
26.10.2019;День;9;0.8;3.0
26.10.2019;Вечер;9;0.9;3.0
27.10.2019;Ночь;9;0.8;4.0
27.10.2019;Утро;6;0.8;4.0
27.10.2019;День;6;0.9;3.0
27.10.2019;Вечер;1;0.9;2.0
28.10.2019;Ночь;0;0.8;3.0
28.10.2019;Утро;0;0.7;4.0
28.10.2019;День;3;0.6;4.0
28.10.2019;Вечер;3;0.6;4.0
29.10.2019;Ночь;3;0.9;2.0
29.10.2019;Утро;3;0.9;4.0
29.10.2019;День;-1;0.7;4.0
29.10.2019;Вечер;-1;0.8;4.0
30.10.2019;Ночь;-1;0.8;4.0
30.10.2019;Утро;-1;0.7;4.0
30.10.2019;День;-1,5;0.7;4.0
30.10.2019;Вечер;-1,5;0.7;4.0
31.10.2019;Ночь;-1,5;0.8;4.0
31.10.2019;Утро;-1,5;0.7;4.0
31.10.2019;День;-1,5;0.8;4.0
31.10.2019;Вечер;-1,5;0.9;3.0
01.11.2019;Ночь;-1,5;0.8;4.0
01.11.2019;Утро;-1,5;0.8;4.0
01.11.2019;День;-1,5;0.7;4.0
01.11.2019;Вечер;-1,5;0.7;4.0
02.11.2019;Ночь;-1,5;0.7;4.0
02.11.2019;Утро;-1,5;0.7;4.0
02.11.2019;День;-1,5;0.8;4.0
02.11.2019;Вечер;-1,5;0.8;4.0
03.11.2019;Ночь;2;0.8;3.0
03.11.2019;Утро;2;0.9;2.0
03.11.2019;День;4;0.9;3.0
03.11.2019;Вечер;4;0.9;3.0
04.11.2019;Ночь;3;0.9;1.0
04.11.2019;Утро;3;0.8;3.0
04.11.2019;День;3;0.8;4.0
04.11.2019;Вечер;3;0.8;4.0
05.11.2019;Ночь;3;0.7;4.0
05.11.2019;Утро;3;0.7;4.0
05.11.2019;День;3;0.8;2.0
05.11.2019;Вечер;3;0.8;2.0
06.11.2019;Ночь;3;0.5;4.0
06.11.2019;Утро;3;0.6;4.0
06.11.2019;День;3;0.6;4.0
06.11.2019;Вечер;-1;0.7;4.0
07.11.2019;Ночь;-1;0.7;4.0
07.11.2019;Утро;-4;0.7;4.0
07.11.2019;День;-4;0.7;4.0
07.11.2019;Вечер;-4;0.8;4.0
08.11.2019;Ночь;-4;0.9;2.0
08.11.2019;Утро;-4;0.9;2.0
08.11.2019;День;-4;0.9;1.0
08.11.2019;Вечер;-4;0.9;1.0
09.11.2019;Ночь;-4;0.9;1.0
09.11.2019;Утро;-4;0.9;1.0
09.11.2019;День;-4;0.9;3.0
09.11.2019;Вечер;-4;0.9;2.0
10.11.2019;Ночь;-4;0.9;1.0
10.11.2019;Утро;-4;0.9;3.0
10.11.2019;День;-4;0.9;4.0
10.11.2019;Вечер;-4;0.9;4.0
11.11.2019;Ночь;-4;0.8;4.0
11.11.2019;Утро;-4;0.8;4.0
11.11.2019;День;4;0.9;2.0
11.11.2019;Вечер;4;0.9;2.0
12.11.2019;Ночь;4;0.9;4.0
12.11.2019;Утро;2;0.9;4.0
12.11.2019;День;2;0.8;4.0
12.11.2019;Вечер;2;0.8;4.0
13.11.2019;Ночь;2;0.8;4.0
13.11.2019;Утро;2;0.8;3.0
13.11.2019;День;2;0.8;3.0
13.11.2019;Вечер;2;0.8;4.0
14.11.2019;Ночь;9;0.7;4.0
14.11.2019;Утро;8;0.8;3.0
14.11.2019;День;8;0.8;3.0
14.11.2019;Вечер;8;0.8;4.0
15.11.2019;Ночь;8;0.7;4.0
15.11.2019;Утро;8;0.7;4.0
15.11.2019;День;8;0.7;4.0
15.11.2019;Вечер;8;0.8;4.0
16.11.2019;Ночь;8;0.8;4.0
16.11.2019;Утро;8;0.9;2.0
16.11.2019;День;8;0.9;4.0
16.11.2019;Вечер;3;0.8;4.0
17.11.2019;Ночь;3;0.8;4.0
17.11.2019;Утро;3;0.9;1.0
17.11.2019;День;8;0.8;4.0
17.11.2019;Вечер;8;0.8;4.0
18.11.2019;Ночь;8;0.9;4.0
18.11.2019;Утро;8;0.9;1.0
18.11.2019;День;8;0.8;4.0
18.11.2019;Вечер;8;0.8;4.0
19.11.2019;Ночь;8;0.9;2.0
19.11.2019;Утро;8;0.8;4.0
19.11.2019;День;8;0.8;2.0
19.11.2019;Вечер;8;0.8;2.0
20.11.2019;Ночь;4;0.8;3.0
20.11.2019;Утро;4;0.9;2.0
20.11.2019;День;4;0.8;2.0
20.11.2019;Вечер;4;0.8;4.0
21.11.2019;Ночь;4;0.7;4.0
21.11.2019;Утро;4;0.8;4.0
21.11.2019;День;4;0.7;4.0
21.11.2019;Вечер;4;0.8;4.0
22.11.2019;Ночь;4;0.8;4.0
22.11.2019;Утро;4;0.7;4.0
22.11.2019;День;4;0.6;4.0
22.11.2019;Вечер;4;0.6;4.0
23.11.2019;Ночь;4;0.5;4.0
23.11.2019;Утро;4;0.6;4.0
23.11.2019;День;4;0.6;4.0
23.11.2019;Вечер;4;0.6;4.0
24.11.2019;Ночь;4;0.7;4.0
24.11.2019;Утро;-4;0.6;4.0
24.11.2019;День;-4;0.6;4.0
24.11.2019;Вечер;-4;0.6;4.0
25.11.2019;Ночь;-4;0.7;4.0
25.11.2019;Утро;-5;0.6;4.0
25.11.2019;День;-5;0.7;4.0
25.11.2019;Вечер;-5;0.7;4.0
26.11.2019;Ночь;-5;0.8;4.0
26.11.2019;Утро;-5;0.9;4.0
26.11.2019;День;-3;0.8;4.0
26.11.2019;Вечер;-3;0.8;4.0
27.11.2019;Ночь;-3;0.9;4.0
27.11.2019;Утро;-3;0.8;4.0
27.11.2019;День;-3;0.8;2.0
27.11.2019;Вечер;0;0.9;2.0
28.11.2019;Ночь;0;0.9;1.0
28.11.2019;Утро;0;0.8;1.0
28.11.2019;День;0;0.8;3.0
28.11.2019;Вечер;0;0.8;3.0
29.11.2019;Ночь;0;0.8;4.0
29.11.2019;Утро;0;0.9;4.0
29.11.2019;День;0;0.9;3.0
29.11.2019;Вечер;0;0.9;4.0
30.11.2019;Ночь;4;0.9;3.0
30.11.2019;Утро;-1;0.8;2.0
30.11.2019;День;-1;0.8;4.0
30.11.2019;Вечер;-1;0.8;4.0
01.12.2019;Ночь;-1;0.8;4.0
01.12.2019;Утро;-1;0.8;4.0
01.12.2019;День;-1;0.9;2.0
01.12.2019;Вечер;-1;0.8;4.0
02.12.2019;Ночь;-1;0.9;2.0
02.12.2019;Утро;0;0.9;2.0
02.12.2019;День;0;0.8;4.0
02.12.2019;Вечер;0;0.9;4.0
03.12.2019;Ночь;0;0.8;4.0
03.12.2019;Утро;0;0.8;4.0
03.12.2019;День;0;0.8;4.0
03.12.2019;Вечер;0;0.8;4.0
04.12.2019;Ночь;0;0.8;2.0
04.12.2019;Утро;0;0.9;2.0
04.12.2019;День;3;0.9;2.0
04.12.2019;Вечер;3;0.9;4.0
05.12.2019;Ночь;3;0.9;4.0
05.12.2019;Утро;3;0.9;2.0
05.12.2019;День;3;0.8;4.0
05.12.2019;Вечер;3;0.8;3.0
06.12.2019;Ночь;3;0.8;4.0
06.12.2019;Утро;3;0.8;4.0
06.12.2019;День;3;0.8;3.0
06.12.2019;Вечер;3;0.8;4.0
07.12.2019;Ночь;5;0.9;3.0
07.12.2019;Утро;5;0.8;4.0
07.12.2019;День;5;0.9;3.0
07.12.2019;Вечер;5;0.9;2.0
08.12.2019;Ночь;5;0.9;2.0
08.12.2019;Утро;5;0.8;2.0
08.12.2019;День;5;0.8;4.0
08.12.2019;Вечер;5;0.8;4.0
09.12.2019;Ночь;5;0.8;3.0
09.12.2019;Утро;5;0.8;3.0
09.12.2019;День;5;0.8;3.0
09.12.2019;Вечер;5;0.8;4.0
10.12.2019;Ночь;5;0.8;4.0
10.12.2019;Утро;5;0.8;3.0
10.12.2019;День;1;0.8;2.0
10.12.2019;Вечер;1;0.8;4.0
11.12.2019;Ночь;1;0.9;4.0
11.12.2019;Утро;1;0.8;4.0
11.12.2019;День;1;0.8;4.0
11.12.2019;Вечер;1;0.8;4.0
12.12.2019;Ночь;1;0.8;4.0
12.12.2019;Утро;1;0.8;4.0
12.12.2019;День;1;0.7;4.0
12.12.2019;Вечер;1;0.8;2.0
13.12.2019;Ночь;1;0.8;4.0
13.12.2019;Утро;1;0.8;4.0
13.12.2019;День;1;0.8;4.0
13.12.2019;Вечер;1;0.8;4.0
14.12.2019;Ночь;1;0.7;4.0
14.12.2019;Утро;1;0.8;2.0
14.12.2019;День;1;0.8;2.0
14.12.2019;Вечер;1;0.8;4.0
15.12.2019;Ночь;2;0.8;4.0
15.12.2019;Утро;2;0.8;4.0
15.12.2019;День;2;0.9;2.0
15.12.2019;Вечер;2;0.9;4.0
16.12.2019;Ночь;2;0.9;2.0
16.12.2019;Утро;2;0.9;3.0
16.12.2019;День;2;0.9;2.0
16.12.2019;Вечер;2;0.9;1.0
17.12.2019;Ночь;2;0.8;3.0
17.12.2019;Утро;2;0.8;3.0
17.12.2019;День;2;0.8;3.0
17.12.2019;Вечер;2;0.8;2.0
18.12.2019;Ночь;2;0.9;2.0
18.12.2019;Утро;2;0.9;3.0
18.12.2019;День;2;0.9;3.0
18.12.2019;Вечер;2;0.8;3.0
19.12.2019;Ночь;2;0.9;2.0
19.12.2019;Утро;2;0.8;2.0
19.12.2019;День;2;0.8;4.0
19.12.2019;Вечер;2;0.8;4.0
20.12.2019;Ночь;2;0.9;4.0
20.12.2019;Утро;2;0.8;4.0
20.12.2019;День;2;0.8;4.0
20.12.2019;Вечер;2;0.8;4.0
21.12.2019;Ночь;2;0.9;4.0
21.12.2019;Утро;2;0.9;4.0
21.12.2019;День;2;0.9;4.0
21.12.2019;Вечер;2;0.8;4.0
22.12.2019;Ночь;2;0.9;3.0
22.12.2019;Утро;4;0.9;1.0
22.12.2019;День;5;0.9;2.0
22.12.2019;Вечер;5;0.9;3.0
23.12.2019;Ночь;5;0.9;3.0
23.12.2019;Утро;5;0.9;3.0
23.12.2019;День;5;0.9;1.0
23.12.2019;Вечер;5;0.9;2.0
24.12.2019;Ночь;4;0.9;1.0
24.12.2019;Утро;4;0.9;1.0
24.12.2019;День;4;0.9;1.0
24.12.2019;Вечер;4;0.9;1.0
25.12.2019;Ночь;4;0.9;3.0
25.12.2019;Утро;4;0.9;1.0
25.12.2019;День;4;0.9;2.0
25.12.2019;Вечер;4;0.9;2.0
26.12.2019;Ночь;4;0.9;4.0
26.12.2019;Утро;4;0.9;2.0
26.12.2019;День;4;0.8;4.0
26.12.2019;Вечер;4;0.8;4.0
27.12.2019;Ночь;4;0.8;4.0
27.12.2019;Утро;4;0.8;4.0
27.12.2019;День;4;0.8;2.0
27.12.2019;Вечер;4;0.8;2.0
28.12.2019;Ночь;4;0.7;4.0
28.12.2019;Утро;-1;0.7;4.0
28.12.2019;День;-1;0.7;4.0
28.12.2019;Вечер;-2;0.7;4.0
29.12.2019;Ночь;-2;0.7;4.0
29.12.2019;Утро;-2;0.8;4.0
29.12.2019;День;-2;0.8;4.0
29.12.2019;Вечер;-2;0.7;4.0
30.12.2019;Ночь;-2;0.8;2.0
30.12.2019;Утро;3;0.9;2.0
