Date;Period;T;U;WW
27.02.2015;Утро;-0.6;0.9;6
27.02.2015;День;0.8;0.8;6
27.02.2015;Вечер;0;1;1
28.02.2015;Ночь;0.8;1;2
28.02.2015;Утро;1.6;1;1
28.02.2015;День;2;1;2
28.02.2015;Вечер;2.2;1;2
01.03.2015;Ночь;1.5;1;1
01.03.2015;Утро;1;1;1
01.03.2015;День;0.8;1;2
01.03.2015;Вечер;0;0.9;2
02.03.2015;Ночь;-1;1;2
02.03.2015;Утро;-0.4;0.9;1
02.03.2015;День;1.9;0.9;6
02.03.2015;Вечер;1;0.9;6
03.03.2015;Ночь;-0.9;0.9;2
03.03.2015;Утро;-0.4;0.8;6
03.03.2015;День;0.9;0.8;6
03.03.2015;Вечер;0.3;0.9;2
04.03.2015;Ночь;0.7;0.9;2
04.03.2015;Утро;0.2;0.9;2
04.03.2015;День;0.9;0.9;2
04.03.2015;Вечер;0;1;2
05.03.2015;Ночь;-0.7;1;2
05.03.2015;Утро;0.1;1;2
05.03.2015;День;1.9;0.9;6
05.03.2015;Вечер;0;0.9;1
06.03.2015;Ночь;-1.9;0.9;4
06.03.2015;Утро;0.3;0.8;6
06.03.2015;День;1.7;0.6;6
06.03.2015;Вечер;0.2;0.7;4
07.03.2015;Ночь;-0.8;0.8;4
07.03.2015;Утро;0.5;0.8;6
07.03.2015;День;2.4;0.6;6
07.03.2015;Вечер;-0.4;0.7;4
08.03.2015;Ночь;-2;0.8;4
08.03.2015;Утро;-0.2;0.9;4
08.03.2015;День;1.6;1;2
08.03.2015;Вечер;2.9;0.9;2
09.03.2015;Ночь;3.3;0.9;1
09.03.2015;Утро;4.8;0.8;4
09.03.2015;День;6.8;0.7;4
09.03.2015;Вечер;5.4;0.8;4
10.03.2015;Ночь;4.3;0.9;6
10.03.2015;Утро;5.1;0.8;6
10.03.2015;День;8.7;0.6;4
10.03.2015;Вечер;8.7;0.6;4
11.03.2015;Ночь;3.4;0.8;5
11.03.2015;Утро;5.6;0.8;4
11.03.2015;День;11;0.6;4
11.03.2015;Вечер;5.2;0.8;4
12.03.2015;Ночь;2.6;0.9;4
12.03.2015;Утро;2.9;0.8;4
12.03.2015;День;3;0.7;6
12.03.2015;Вечер;1.9;0.7;6
13.03.2015;Ночь;-0.7;0.8;4
13.03.2015;Утро;1.1;0.7;4
13.03.2015;День;4.6;0.5;4
13.03.2015;Вечер;0.2;0.6;4
14.03.2015;Ночь;-3.1;0.7;4
14.03.2015;Утро;1;0.6;4
14.03.2015;День;7.4;0.3;4
14.03.2015;Вечер;1.7;0.5;4
15.03.2015;Ночь;-2.9;0.8;4
15.03.2015;Утро;2.8;0.5;4
15.03.2015;День;8.7;0.3;4
15.03.2015;Вечер;3.1;0.5;4
16.03.2015;Ночь;-1;0.7;4
16.03.2015;Утро;3.2;0.6;4
16.03.2015;День;8.9;0.3;4
16.03.2015;Вечер;3;0.5;4
17.03.2015;Ночь;-2.4;0.7;4
17.03.2015;Утро;2.9;0.6;4
17.03.2015;День;9.9;0.3;4
17.03.2015;Вечер;3.4;0.5;4
18.03.2015;Ночь;-2.2;0.7;4
18.03.2015;Утро;3.4;0.5;4
18.03.2015;День;11.8;0.2;4
18.03.2015;Вечер;2;0.5;4
19.03.2015;Ночь;-3;0.7;4
19.03.2015;Утро;5.6;0.5;4
19.03.2015;День;12;0.2;4
19.03.2015;Вечер;4;0.4;4
20.03.2015;Ночь;-1.7;0.7;4
20.03.2015;Утро;1.9;0.6;4
20.03.2015;День;8.9;0.4;4
20.03.2015;Вечер;5.2;0.4;4
21.03.2015;Ночь;0.8;0.6;4
21.03.2015;Утро;2.1;0.6;4
21.03.2015;День;1.8;0.9;2
21.03.2015;Вечер;0.4;0.9;2
22.03.2015;Ночь;-2.8;0.9;2
22.03.2015;Утро;-3.6;0.6;4
22.03.2015;День;-2.2;0.6;6
22.03.2015;Вечер;-6.1;0.8;4
23.03.2015;Ночь;-10;0.8;4
23.03.2015;Утро;-6.2;0.6;4
23.03.2015;День;-0.1;0.4;4
23.03.2015;Вечер;-0.9;0.4;4
24.03.2015;Ночь;-2.3;0.8;2
24.03.2015;Утро;1.2;0.7;2
24.03.2015;День;7.2;0.4;4
24.03.2015;Вечер;3;0.6;4
25.03.2015;Ночь;0.1;0.7;4
25.03.2015;Утро;3.7;0.7;4
25.03.2015;День;6;0.6;5
25.03.2015;Вечер;6;0.6;5
26.03.2015;Ночь;6;0.6;5
26.03.2015;Утро;-0.2;0.7;2
26.03.2015;День;0.8;0.6;6
26.03.2015;Вечер;-0.2;0.6;6
27.03.2015;Ночь;-2.4;0.6;4
27.03.2015;Утро;0.2;0.4;4
27.03.2015;День;4.6;0.3;4
27.03.2015;Вечер;0.9;0.4;4
28.03.2015;Ночь;-2.2;0.5;4
28.03.2015;Утро;-1;0.5;4
28.03.2015;День;3.3;0.4;4
28.03.2015;Вечер;0.2;0.4;4
29.03.2015;Ночь;-2.1;0.6;4
29.03.2015;Утро;-0.5;0.5;4
29.03.2015;День;3.8;0.3;4
29.03.2015;Вечер;-0.4;0.6;2
30.03.2015;Ночь;-1;0.5;1
30.03.2015;Утро;0.2;0.5;6
30.03.2015;День;0.1;0.6;6
30.03.2015;Вечер;-1.8;0.8;2
31.03.2015;Ночь;-1.4;0.9;2
31.03.2015;Утро;-0.1;0.8;2
31.03.2015;День;0.1;0.8;2
31.03.2015;Вечер;1.3;0.7;2
01.04.2015;Ночь;-0.2;0.8;2
01.04.2015;Утро;-0.7;0.9;2
01.04.2015;День;0.8;0.8;6
01.04.2015;Вечер;0.3;0.9;2
02.04.2015;Ночь;0.6;0.9;2
02.04.2015;Утро;2.1;0.9;6
02.04.2015;День;4.5;0.7;6
02.04.2015;Вечер;3.8;0.8;4
03.04.2015;Ночь;1.9;0.9;1
03.04.2015;Утро;0;1;2
03.04.2015;День;0;1;2
03.04.2015;Вечер;0.4;1;2
04.04.2015;Ночь;0;1;2
04.04.2015;Утро;1.5;0.9;6
04.04.2015;День;4.4;0.7;6
04.04.2015;Вечер;1.3;0.9;4
05.04.2015;Ночь;-0.7;0.9;4
05.04.2015;Утро;1.1;0.9;6
05.04.2015;День;3;0.7;6
05.04.2015;Вечер;1.6;0.8;6
06.04.2015;Ночь;0.4;0.9;6
06.04.2015;Утро;2.4;0.8;2
06.04.2015;День;3.1;0.8;3
06.04.2015;Вечер;0.9;1;5
07.04.2015;Ночь;1;0.9;6
07.04.2015;Утро;3.6;0.8;5
07.04.2015;День;7.1;0.5;4
07.04.2015;Вечер;1.8;0.6;4
08.04.2015;Ночь;-2.2;0.8;4
08.04.2015;Утро;4.9;0.6;4
08.04.2015;День;9.5;0.4;4
08.04.2015;Вечер;4.7;0.7;3
09.04.2015;Ночь;1;0.8;4
09.04.2015;Утро;3.8;0.7;5
09.04.2015;День;7.4;0.5;5
09.04.2015;Вечер;4.5;0.5;4
10.04.2015;Ночь;2.1;0.7;4
10.04.2015;Утро;6.7;0.6;4
10.04.2015;День;10.3;0.4;4
10.04.2015;Вечер;5.6;0.5;4
11.04.2015;Ночь;3.5;0.6;4
11.04.2015;Утро;9.8;0.5;4
11.04.2015;День;14.2;0.3;4
11.04.2015;Вечер;7.5;0.4;4
12.04.2015;Ночь;-0.5;0.8;4
12.04.2015;Утро;11.5;0.4;4
12.04.2015;День;18.7;0.2;4
12.04.2015;Вечер;15.6;0.3;4
13.04.2015;Ночь;5.9;0.8;4
13.04.2015;Утро;8.1;0.6;4
13.04.2015;День;11.6;0.4;4
13.04.2015;Вечер;9.3;0.4;4
14.04.2015;Ночь;7;0.4;4
14.04.2015;Утро;5;0.8;6
14.04.2015;День;6.3;0.6;6
14.04.2015;Вечер;3.2;0.9;3
15.04.2015;Ночь;2;0.8;4
15.04.2015;Утро;3.9;0.7;4
15.04.2015;День;5.6;0.5;4
15.04.2015;Вечер;3.2;0.8;4
16.04.2015;Ночь;0.5;0.9;4
16.04.2015;Утро;2.7;0.9;3
16.04.2015;День;5.5;0.9;3
16.04.2015;Вечер;2.3;0.9;3
17.04.2015;Ночь;3;0.9;6
17.04.2015;Утро;4;0.8;3
17.04.2015;День;6.8;0.7;5
17.04.2015;Вечер;3.1;0.8;4
18.04.2015;Ночь;-1.4;1;4
18.04.2015;Утро;5.3;0.7;4
18.04.2015;День;5.2;0.6;6
18.04.2015;Вечер;1.4;0.7;4
19.04.2015;Ночь;-2.8;0.8;4
19.04.2015;Утро;0.1;0.6;4
19.04.2015;День;0.2;0.7;6
19.04.2015;Вечер;-1.5;0.8;5
20.04.2015;Ночь;-2.9;0.9;5
20.04.2015;Утро;0.1;0.7;2
20.04.2015;День;0.7;0.8;2
20.04.2015;Вечер;0;0.9;2
21.04.2015;Ночь;0.7;0.9;2
21.04.2015;Утро;2.5;0.8;6
21.04.2015;День;6.5;0.5;4
21.04.2015;Вечер;3.7;0.6;4
22.04.2015;Ночь;0;0.7;4
22.04.2015;Утро;3.6;0.5;4
22.04.2015;День;8.6;0.4;4
22.04.2015;Вечер;6.6;0.7;3
23.04.2015;Ночь;4.1;0.9;3
23.04.2015;Утро;6.9;0.7;6
23.04.2015;День;7.9;0.6;3
23.04.2015;Вечер;4.2;0.9;4
24.04.2015;Ночь;2.5;0.7;4
24.04.2015;Утро;5.2;0.6;6
24.04.2015;День;9.5;0.4;4
24.04.2015;Вечер;7.2;0.5;4
25.04.2015;Ночь;4.4;0.8;4
25.04.2015;Утро;5;0.8;6
25.04.2015;День;8.9;0.4;4
25.04.2015;Вечер;6;0.5;4
26.04.2015;Ночь;0;0.8;5
26.04.2015;Утро;9;0.5;4
26.04.2015;День;14.8;0.5;4
26.04.2015;Вечер;12.7;0.7;5
27.04.2015;Ночь;9.2;1;1
27.04.2015;Утро;11.6;0.9;4
27.04.2015;День;14.5;0.8;3
27.04.2015;Вечер;12.2;0.8;4
28.04.2015;Ночь;7.6;1;1
28.04.2015;Утро;13.4;0.8;1
28.04.2015;День;22.6;0.4;4
28.04.2015;Вечер;20.7;0.4;4
29.04.2015;Ночь;14.1;0.5;4
29.04.2015;Утро;21.2;0.3;4
29.04.2015;День;21;0.4;5
29.04.2015;Вечер;17.5;0.5;4
30.04.2015;Ночь;13.3;0.7;4
30.04.2015;Утро;8.4;0.7;4
30.04.2015;День;13.1;0.4;4
30.04.2015;Вечер;10.1;0.4;4
01.05.2015;Ночь;8.8;0.5;4
01.05.2015;Утро;6.7;0.9;3
01.05.2015;День;11.1;0.8;3
01.05.2015;Вечер;10.6;0.9;3
02.05.2015;Ночь;12;0.9;6
02.05.2015;Утро;14;0.9;6
02.05.2015;День;16;0.7;3
02.05.2015;Вечер;11.8;0.9;4
03.05.2015;Ночь;9.7;1;4
03.05.2015;Утро;11.3;0.9;4
03.05.2015;День;9.4;0.9;3
03.05.2015;Вечер;8;0.9;3
04.05.2015;Ночь;7;1;3
04.05.2015;Утро;8.6;0.8;6
04.05.2015;День;11.4;0.6;4
04.05.2015;Вечер;8.7;0.6;4
05.05.2015;Ночь;3.9;0.8;4
05.05.2015;Утро;12;0.4;4
05.05.2015;День;15.3;0.3;4
05.05.2015;Вечер;10.4;0.4;4
06.05.2015;Ночь;4.6;0.6;4
06.05.2015;Утро;11.6;0.4;4
06.05.2015;День;14.9;0.3;4
06.05.2015;Вечер;10.4;0.4;4
07.05.2015;Ночь;3.7;0.7;4
07.05.2015;Утро;12.6;0.4;4
07.05.2015;День;16.4;0.3;4
07.05.2015;Вечер;11.5;0.4;4
08.05.2015;Ночь;4.4;0.6;4
08.05.2015;Утро;12.9;0.4;4
08.05.2015;День;18;0.2;4
08.05.2015;Вечер;11;0.5;4
09.05.2015;Ночь;5.3;0.7;4
09.05.2015;Утро;16.5;0.3;4
09.05.2015;День;19.9;0.2;4
09.05.2015;Вечер;16;0.4;4
10.05.2015;Ночь;10.3;0.6;4
10.05.2015;Утро;14.7;0.5;4
10.05.2015;День;18.9;0.3;4
10.05.2015;Вечер;14.4;0.4;4
11.05.2015;Ночь;9.7;0.5;4
11.05.2015;Утро;16.2;0.4;4
11.05.2015;День;20.1;0.3;4
11.05.2015;Вечер;16.9;0.4;4
12.05.2015;Ночь;11.2;0.6;4
12.05.2015;Утро;19.2;0.3;4
12.05.2015;День;21;0.3;4
12.05.2015;Вечер;16.4;0.4;4
13.05.2015;Ночь;8.5;0.8;4
13.05.2015;Утро;19.9;0.4;4
13.05.2015;День;22.5;0.3;4
13.05.2015;Вечер;19.7;0.4;4
14.05.2015;Ночь;12.7;0.7;4
14.05.2015;Утро;12.5;0.7;6
14.05.2015;День;16.4;0.4;4
14.05.2015;Вечер;13.8;0.5;4
15.05.2015;Ночь;6.7;0.9;4
15.05.2015;Утро;12.2;0.7;4
15.05.2015;День;10.2;0.9;3
15.05.2015;Вечер;10.3;1;3
16.05.2015;Ночь;10.1;1;1
16.05.2015;Утро;8.8;0.9;3
16.05.2015;День;6.8;0.9;3
16.05.2015;Вечер;5;1;3
17.05.2015;Ночь;6.3;1;3
17.05.2015;Утро;9.8;0.9;6
17.05.2015;День;10.4;0.8;6
17.05.2015;Вечер;8.7;0.9;6
18.05.2015;Ночь;7.1;0.9;4
18.05.2015;Утро;8.9;0.8;6
18.05.2015;День;8.6;0.7;6
18.05.2015;Вечер;8.8;0.7;4
19.05.2015;Ночь;6.2;0.8;4
19.05.2015;Утро;7.9;0.8;6
19.05.2015;День;9.9;0.7;6
19.05.2015;Вечер;8.9;0.8;6
20.05.2015;Ночь;7.2;0.9;4
20.05.2015;Утро;13.7;0.6;5
20.05.2015;День;19.2;0.4;4
20.05.2015;Вечер;15.9;0.5;4
21.05.2015;Ночь;9.6;0.8;4
21.05.2015;Утро;19.9;0.5;4
21.05.2015;День;24.6;0.4;4
21.05.2015;Вечер;21.4;0.4;4
22.05.2015;Ночь;16.9;0.6;4
22.05.2015;Утро;20.4;0.6;4
22.05.2015;День;22.6;0.6;4
22.05.2015;Вечер;16.5;1;4
23.05.2015;Ночь;13.5;1;3
23.05.2015;Утро;12.2;0.9;6
23.05.2015;День;15.2;0.8;6
23.05.2015;Вечер;14.3;0.8;4
24.05.2015;Ночь;10.8;1;4
24.05.2015;Утро;16.3;0.7;5
24.05.2015;День;16.5;0.7;6
24.05.2015;Вечер;11;1;4
25.05.2015;Ночь;7.3;1;1
25.05.2015;Утро;15.3;0.6;5
25.05.2015;День;19.2;0.4;4
25.05.2015;Вечер;15;0.6;4
26.05.2015;Ночь;9.9;0.9;4
26.05.2015;Утро;20.6;0.6;4
26.05.2015;День;26.4;0.4;4
26.05.2015;Вечер;23.3;0.5;4
27.05.2015;Ночь;15.2;0.9;4
27.05.2015;Утро;24.8;0.5;4
27.05.2015;День;27.9;0.3;4
27.05.2015;Вечер;24.3;0.5;4
28.05.2015;Ночь;18.6;0.7;4
28.05.2015;Утро;21.2;0.6;4
28.05.2015;День;21.9;0.7;4
28.05.2015;Вечер;19.5;0.8;4
29.05.2015;Ночь;16.4;0.9;5
29.05.2015;Утро;21.9;0.7;4
29.05.2015;День;21.1;0.8;3
29.05.2015;Вечер;17.2;1;3
30.05.2015;Ночь;16;1;3
30.05.2015;Утро;19.6;0.8;5
30.05.2015;День;23.4;0.6;6
30.05.2015;Вечер;18.6;0.8;4
31.05.2015;Ночь;16.4;0.8;4
31.05.2015;Утро;18.6;0.8;6
31.05.2015;День;20.5;0.7;6
31.05.2015;Вечер;16.9;0.9;4
01.06.2015;Ночь;13.7;0.9;4
01.06.2015;Утро;16;0.5;4
01.06.2015;День;19.5;0.4;4
01.06.2015;Вечер;15.5;0.5;4
02.06.2015;Ночь;11.6;0.7;4
02.06.2015;Утро;18.1;0.5;4
02.06.2015;День;21.8;0.3;4
02.06.2015;Вечер;17.6;0.5;4
03.06.2015;Ночь;12.6;0.8;4
03.06.2015;Утро;22.6;0.5;4
03.06.2015;День;26.6;0.4;4
03.06.2015;Вечер;23.2;0.6;4
04.06.2015;Ночь;18.4;0.8;4
04.06.2015;Утро;18.1;0.7;4
04.06.2015;День;20;0.4;4
04.06.2015;Вечер;15.2;0.5;4
05.06.2015;Ночь;9.2;0.8;4
05.06.2015;Утро;13.8;0.6;4
05.06.2015;День;13.8;0.6;6
05.06.2015;Вечер;12.1;0.6;4
06.06.2015;Ночь;8;0.8;4
06.06.2015;Утро;14.8;0.6;4
06.06.2015;День;18.9;0.4;4
06.06.2015;Вечер;16.1;0.5;4
07.06.2015;Ночь;11.2;0.8;4
07.06.2015;Утро;19.8;0.5;4
07.06.2015;День;25.4;0.4;4
07.06.2015;Вечер;23.3;0.5;4
08.06.2015;Ночь;17.7;0.6;4
08.06.2015;Утро;18;0.4;4
08.06.2015;День;20.2;0.4;4
08.06.2015;Вечер;16.5;0.5;4
09.06.2015;Ночь;10;0.8;4
09.06.2015;Утро;17.2;0.5;4
09.06.2015;День;18.8;0.4;4
09.06.2015;Вечер;14.6;0.5;4
10.06.2015;Ночь;9.3;0.8;4
10.06.2015;Утро;15.5;0.5;4
10.06.2015;День;18.2;0.4;4
10.06.2015;Вечер;14.3;0.5;4
11.06.2015;Ночь;9.6;0.8;4
11.06.2015;Утро;16.8;0.4;4
11.06.2015;День;19;0.4;4
11.06.2015;Вечер;15.2;0.5;4
12.06.2015;Ночь;11.3;0.7;4
12.06.2015;Утро;16.4;0.5;4
12.06.2015;День;19.2;0.4;4
12.06.2015;Вечер;17.3;0.4;4
13.06.2015;Ночь;11.9;0.7;4
13.06.2015;Утро;21.2;0.4;4
13.06.2015;День;25;0.4;4
13.06.2015;Вечер;23;0.5;4
14.06.2015;Ночь;19.6;0.6;4
14.06.2015;Утро;22.8;0.5;4
14.06.2015;День;27.2;0.4;4
14.06.2015;Вечер;24.8;0.6;4
15.06.2015;Ночь;20.4;0.8;4
15.06.2015;Утро;22.8;0.7;4
15.06.2015;День;24.4;0.6;4
15.06.2015;Вечер;19.4;0.9;5
16.06.2015;Ночь;14.9;0.9;4
16.06.2015;Утро;14.1;0.9;3
16.06.2015;День;16.4;0.7;5
16.06.2015;Вечер;14.2;0.7;4
17.06.2015;Ночь;9.6;0.8;4
17.06.2015;Утро;16.6;0.4;4
17.06.2015;День;18.4;0.4;4
17.06.2015;Вечер;13.4;0.7;4
18.06.2015;Ночь;8.6;0.9;4
18.06.2015;Утро;15.2;0.5;4
18.06.2015;День;18.8;0.3;4
18.06.2015;Вечер;14;0.6;4
19.06.2015;Ночь;9.9;0.8;4
19.06.2015;Утро;17.1;0.5;4
19.06.2015;День;18.6;0.5;3
19.06.2015;Вечер;17.1;0.7;4
20.06.2015;Ночь;15.5;0.8;6
20.06.2015;Утро;17.8;0.8;6
20.06.2015;День;20.5;0.8;6
20.06.2015;Вечер;17.3;1;3
21.06.2015;Ночь;16.3;1;6
21.06.2015;Утро;17.3;0.9;6
21.06.2015;День;18.7;0.9;6
21.06.2015;Вечер;17.3;0.9;6
22.06.2015;Ночь;15.5;1;1
22.06.2015;Утро;20.6;0.7;4
22.06.2015;День;25.3;0.5;4
22.06.2015;Вечер;20.8;0.7;4
23.06.2015;Ночь;17;0.9;4
23.06.2015;Утро;19.1;0.8;6
23.06.2015;День;23;0.5;4
23.06.2015;Вечер;20.8;0.5;4
24.06.2015;Ночь;14.2;0.8;4
24.06.2015;Утро;22;0.5;4
24.06.2015;День;25.8;0.4;4
24.06.2015;Вечер;22.4;0.6;4
25.06.2015;Ночь;16.6;0.8;4
25.06.2015;Утро;19.4;0.7;4
25.06.2015;День;23.9;0.5;4
25.06.2015;Вечер;20.4;0.7;4
26.06.2015;Ночь;15;0.9;4
26.06.2015;Утро;20.2;0.7;4
26.06.2015;День;23.9;0.5;4
26.06.2015;Вечер;21;0.7;4
27.06.2015;Ночь;17.8;0.9;3
27.06.2015;Утро;18.8;1;3
27.06.2015;День;17.5;0.9;3
27.06.2015;Вечер;15.8;0.9;5
28.06.2015;Ночь;13.8;0.9;3
28.06.2015;Утро;14.2;0.8;5
28.06.2015;День;14.7;0.8;3
28.06.2015;Вечер;14.8;0.9;4
29.06.2015;Ночь;12.5;0.9;4
29.06.2015;Утро;17.6;0.7;4
29.06.2015;День;21;0.5;4
29.06.2015;Вечер;16.2;0.7;4
30.06.2015;Ночь;13.4;0.8;4
30.06.2015;Утро;18.8;0.7;4
30.06.2015;День;18.4;0.7;5
30.06.2015;Вечер;17.2;0.8;4
01.07.2015;Ночь;14.5;0.9;4
01.07.2015;Утро;21;0.6;4
01.07.2015;День;24;0.4;4
01.07.2015;Вечер;20;0.6;4
02.07.2015;Ночь;13.3;0.9;4
02.07.2015;Утро;22.8;0.5;4
02.07.2015;День;23.9;0.5;5
02.07.2015;Вечер;18.3;0.7;6
03.07.2015;Ночь;12.9;0.8;4
03.07.2015;Утро;15.8;0.6;4
03.07.2015;День;21;0.4;4
03.07.2015;Вечер;19.2;0.6;4
04.07.2015;Ночь;17.7;0.8;4
04.07.2015;Утро;24.3;0.6;4
04.07.2015;День;28.7;0.4;4
04.07.2015;Вечер;25.1;0.5;4
05.07.2015;Ночь;17.7;0.8;4
05.07.2015;Утро;24.7;0.5;4
05.07.2015;День;25.3;0.6;5
05.07.2015;Вечер;18.1;0.8;4
06.07.2015;Ночь;12.6;0.8;4
06.07.2015;Утро;16.6;0.6;4
06.07.2015;День;18.6;0.5;4
06.07.2015;Вечер;14.1;0.7;4
07.07.2015;Ночь;13.1;0.7;4
07.07.2015;Утро;15;0.8;3
07.07.2015;День;20.1;0.7;6
07.07.2015;Вечер;17.9;0.7;4
08.07.2015;Ночь;13.9;0.8;4
08.07.2015;Утро;19.2;0.6;4
08.07.2015;День;22.1;0.5;4
08.07.2015;Вечер;20.4;0.6;4
09.07.2015;Ночь;18.2;0.8;4
09.07.2015;Утро;23.5;0.6;4
09.07.2015;День;25.1;0.7;5
09.07.2015;Вечер;21.8;0.8;4
10.07.2015;Ночь;17.2;1;3
10.07.2015;Утро;20.4;0.8;5
10.07.2015;День;22.7;0.5;6
10.07.2015;Вечер;16.6;0.8;5
11.07.2015;Ночь;12.3;0.9;4
11.07.2015;Утро;16.3;0.7;4
11.07.2015;День;17.6;0.7;5
11.07.2015;Вечер;14.6;0.8;5
12.07.2015;Ночь;13.2;0.9;6
12.07.2015;Утро;14.5;0.9;3
12.07.2015;День;16;0.7;6
12.07.2015;Вечер;13.5;0.8;5
13.07.2015;Ночь;9.4;0.9;4
13.07.2015;Утро;12.6;0.8;6
13.07.2015;День;13.9;0.8;3
13.07.2015;Вечер;12.1;0.8;4
14.07.2015;Ночь;11.1;0.9;4
14.07.2015;Утро;15;0.6;5
14.07.2015;День;18.4;0.5;4
14.07.2015;Вечер;14.2;0.8;5
15.07.2015;Ночь;10.2;1;4
15.07.2015;Утро;16.6;0.7;4
15.07.2015;День;18;0.6;6
15.07.2015;Вечер;15.1;0.7;4
16.07.2015;Ночь;10.2;0.9;1
16.07.2015;Утро;17.8;0.6;4
16.07.2015;День;21;0.4;5
16.07.2015;Вечер;16.4;0.7;5
17.07.2015;Ночь;10.4;1;4
17.07.2015;Утро;18.7;0.6;4
17.07.2015;День;19.8;0.6;5
17.07.2015;Вечер;17;0.8;4
18.07.2015;Ночь;12.9;0.9;4
18.07.2015;Утро;16.4;0.8;5
18.07.2015;День;19.4;0.6;4
18.07.2015;Вечер;16.8;0.8;4
19.07.2015;Ночь;12.2;0.9;4
19.07.2015;Утро;18.4;0.7;4
19.07.2015;День;20.8;0.6;5
19.07.2015;Вечер;18.4;0.7;4
20.07.2015;Ночь;13.2;0.9;4
20.07.2015;Утро;17.3;0.9;4
20.07.2015;День;17.1;0.8;5
20.07.2015;Вечер;16.1;0.9;6
21.07.2015;Ночь;12.7;0.9;6
21.07.2015;Утро;13.3;0.9;3
21.07.2015;День;18;0.7;6
21.07.2015;Вечер;14.4;0.9;4
22.07.2015;Ночь;12.6;0.9;4
22.07.2015;Утро;19;0.7;4
22.07.2015;День;19.9;0.7;5
22.07.2015;Вечер;16.9;0.8;6
23.07.2015;Ночь;14.9;0.9;4
23.07.2015;Утро;17.9;0.7;5
23.07.2015;День;19.9;0.6;4
23.07.2015;Вечер;17.7;0.7;4
24.07.2015;Ночь;16;0.8;4
24.07.2015;Утро;19.2;0.7;6
24.07.2015;День;22.2;0.6;6
24.07.2015;Вечер;18.7;0.7;4
25.07.2015;Ночь;12.2;0.9;4
25.07.2015;Утро;19.5;0.6;4
25.07.2015;День;22.9;0.4;4
25.07.2015;Вечер;18.7;0.6;4
26.07.2015;Ночь;12.4;0.9;4
26.07.2015;Утро;21.5;0.6;4
26.07.2015;День;26.9;0.4;4
26.07.2015;Вечер;23.3;0.6;4
27.07.2015;Ночь;18.6;0.9;4
27.07.2015;Утро;17.8;1;3
27.07.2015;День;24.6;0.7;4
27.07.2015;Вечер;17.3;1;3
28.07.2015;Ночь;17.4;1;3
28.07.2015;Утро;20.9;0.8;6
28.07.2015;День;23.8;0.7;5
28.07.2015;Вечер;18.9;0.9;4
29.07.2015;Ночь;18.2;0.9;3
29.07.2015;Утро;19.8;0.7;6
29.07.2015;День;22.4;0.6;5
29.07.2015;Вечер;18.7;0.7;4
30.07.2015;Ночь;14.4;0.9;4
30.07.2015;Утро;19.8;0.7;4
30.07.2015;День;21.9;0.6;4
30.07.2015;Вечер;18.7;0.7;4
31.07.2015;Ночь;14.7;0.9;4
31.07.2015;Утро;18.1;0.7;4
31.07.2015;День;20.6;0.5;4
31.07.2015;Вечер;17.8;0.7;4
01.08.2015;Ночь;14.8;0.8;4
01.08.2015;Утро;15.8;0.8;5
01.08.2015;День;17.8;0.8;5
01.08.2015;Вечер;14.8;0.8;4
02.08.2015;Ночь;12.1;0.9;4
02.08.2015;Утро;17.2;0.7;4
02.08.2015;День;19.9;0.5;4
02.08.2015;Вечер;15.2;0.7;4
03.08.2015;Ночь;11.7;0.9;4
03.08.2015;Утро;18.5;0.6;4
03.08.2015;День;21.1;0.5;4
03.08.2015;Вечер;18.2;0.7;4
04.08.2015;Ночь;11.8;0.9;4
04.08.2015;Утро;18.5;0.6;4
04.08.2015;День;22.2;0.4;4
04.08.2015;Вечер;17.3;0.6;4
05.08.2015;Ночь;12;0.9;4
05.08.2015;Утро;19.8;0.6;4
05.08.2015;День;21.7;0.5;4
05.08.2015;Вечер;17.7;0.7;4
06.08.2015;Ночь;12.7;0.9;4
06.08.2015;Утро;18.9;0.6;4
06.08.2015;День;21.8;0.5;4
06.08.2015;Вечер;17.4;0.7;4
07.08.2015;Ночь;12.3;0.9;4
07.08.2015;Утро;21.2;0.6;4
07.08.2015;День;25.8;0.5;4
07.08.2015;Вечер;23.3;0.6;4
08.08.2015;Ночь;19.7;0.8;4
08.08.2015;Утро;23.2;0.7;5
08.08.2015;День;24.9;0.5;4
08.08.2015;Вечер;20.6;0.7;4
09.08.2015;Ночь;15.5;0.9;4
09.08.2015;Утро;24;0.6;4
09.08.2015;День;29.2;0.5;4
09.08.2015;Вечер;25.9;0.6;4
10.08.2015;Ночь;19.1;0.9;4
10.08.2015;Утро;23.2;0.7;4
10.08.2015;День;25.8;0.6;4
10.08.2015;Вечер;20.2;0.7;4
11.08.2015;Ночь;15;0.9;4
11.08.2015;Утро;22.1;0.6;4
11.08.2015;День;24.8;0.5;4
11.08.2015;Вечер;19.5;0.7;4
12.08.2015;Ночь;13.5;0.9;4
12.08.2015;Утро;20.9;0.6;4
12.08.2015;День;25.1;0.4;4
12.08.2015;Вечер;20.1;0.6;4
13.08.2015;Ночь;17.9;0.7;4
13.08.2015;Утро;22.8;0.6;4
13.08.2015;День;26.7;0.5;4
13.08.2015;Вечер;18.4;0.9;3
14.08.2015;Ночь;14.4;0.9;5
14.08.2015;Утро;16.6;0.6;4
14.08.2015;День;19.2;0.5;4
14.08.2015;Вечер;15.2;0.6;4
15.08.2015;Ночь;9;0.9;4
